game,game_time,blue_team,blue_team_dragons,blue_team_gold,blue_team_inhibitors,blue_team_barons,blue_team_towers,blue_team_kills,blue_team_top,blue_team_top_kills,blue_team_top_deaths,blue_team_top_assists,blue_team_top_cs,blue_team_top_gold,blue_team_jungle,blue_team_jungle_kills,blue_team_jungle_deaths,blue_team_jungle_assists,blue_team_jungle_cs,blue_team_jungle_gold,blue_team_mid,blue_team_mid_kills,blue_team_mid_deaths,blue_team_mid_assists,blue_team_mid_cs,blue_team_mid_gold,blue_team_bottom,blue_team_bottom_kills,blue_team_bottom_deaths,blue_team_bottom_assists,blue_team_bottom_cs,blue_team_bottom_gold,blue_team_support,blue_team_support_kills,blue_team_support_deaths,blue_team_support_assists,blue_team_support_cs,blue_team_support_gold,red_team,red_team_dragons,red_team_gold,red_team_inhibitors,red_team_barons,red_team_towers,red_team_kills,red_team_top,red_team_top_kills,red_team_top_deaths,red_team_top_assists,red_team_top_cs,red_team_top_gold,red_team_jungle,red_team_jungle_kills,red_team_jungle_deaths,red_team_jungle_assists,red_team_jungle_cs,red_team_jungle_gold,red_team_mid,red_team_mid_kills,red_team_mid_deaths,red_team_mid_assists,red_team_mid_cs,red_team_mid_gold,red_team_bottom,red_team_bottom_kills,red_team_bottom_deaths,red_team_bottom_assists,red_team_bottom_cs,red_team_bottom_gold,red_team_support,red_team_support_kills,red_team_support_deaths,red_team_support_assists,red_team_support_cs,red_team_support_gold
41,mid,LOS,[],26.6 K,0,0,0,3,SuperCleber,0,0,0,164,5.8 K,Seize,1,1,0,107,5.1 K,Envy,0,1,0,153,5.6 K,Celo,2,0,1,149,6.2 K,Kabbie,0,1,3,24,3.9 K,KBM,"['cloud', 'ocean']",26.4 K,0,0,0,3,Lonely,1,0,1,149,5.7 K,Malrang,1,1,2,95,5.0 K,Hauz,0,0,3,161,5.8 K,Netuno,1,0,0,158,5.9 K,Ceos,0,2,2,31,3.9 K
42,mid,ITZ,['cloud'],19.0 K,0,0,0,0,Tay,0,0,0,102,3.9 K,Yampi,0,1,0,86,3.8 K,Aithusa,0,2,0,114,4.1 K,NinjaKiwi,0,0,0,126,4.6 K,Damage,0,0,0,24,2.5 K,PNG,[],20.6 K,0,0,0,3,Wizer,0,0,0,107,4.0 K,CarioK,0,0,3,71,4.0 K,dyNquedo,2,0,0,124,5.1 K,TitaN,1,0,0,116,4.6 K,Kuri,0,0,1,23,3.0 K
43,mid,VKS,[],18.2 K,0,0,0,5,Guigo,2,0,0,90,4.1 K,Disamis,2,1,2,63,4.0 K,Leleko,1,0,1,88,3.8 K,Smiley,0,1,2,101,3.7 K,ProDelta,0,1,1,10,2.6 K,LLL,[],17.5 K,0,0,0,3,Robo,0,2,0,92,3.5 K,Croc,2,0,0,62,3.7 K,tinowns,0,1,2,86,3.6 K,Route,1,1,2,95,4.1 K,RedBert,0,1,1,19,2.6 K
44,mid,LBR,['hextech'],39.9 K,0,0,4,10,Makes,2,3,2,186,8.4 K,Drakehero,4,1,5,153,9.0 K,Pilot,2,0,2,199,9.0 K,micaO,2,0,4,51,6.6 K,Cavalo,0,1,4,161,6.9 K,FX,"['mountain', 'cloud']",33.4 K,0,0,1,5,Kiari,2,5,2,128,7.1 K,sting,1,2,4,130,6.8 K,Fuuu,2,1,2,179,8.0 K,Kojima,0,1,2,188,6.9 K,scamber,0,1,2,17,4.6 K
45,mid,RED,"['hextech', 'ocean']",36.5 K,0,0,3,4,fNb,0,0,2,192,8.5 K,Aegis,1,1,2,126,6.6 K,Grevthar,0,1,2,201,7.9 K,Brance,3,0,1,202,8.8 K,JoJo,0,0,2,26,4.8 K,FUR,['mountain'],37.1 K,0,1,2,2,Destroy,1,0,1,191,8.4 K,Mir,0,1,2,135,6.7 K,Tutsz,0,0,0,219,8.4 K,Ayu,1,0,1,192,8.4 K,zay,0,3,1,33,5.1 K
46,mid,LOS,"['chemtech', 'mountain', 'hextech']",34.8 K,0,0,1,3,SuperCleber,0,0,1,176,7.5 K,Seize,2,0,1,128,7.1 K,Envy,1,2,0,202,7.5 K,Celo,0,0,2,210,7.6 K,Kabbie,0,2,2,45,5.1 K,VKS,[],36.1 K,0,0,2,4,Guigo,1,1,0,206,8.7 K,Disamis,0,1,2,139,6.5 K,Leleko,1,0,0,212,8.0 K,Smiley,1,1,2,203,7.8 K,ProDelta,0,0,3,37,5.2 K
47,mid,KBM,"['ocean', 'cloud', 'mountain']",44.0 K,0,1,4,16,Lonely,1,2,4,194,8.3 K,Malrang,8,1,2,146,9.4 K,Hauz,1,0,8,195,9.5 K,Netuno,5,0,6,227,10.5 K,Ceos,1,0,11,32,6.3 K,LLL,[],35.2 K,0,0,0,3,Robo,0,2,2,200,8.3 K,Croc,1,5,2,126,6.4 K,tinowns,1,2,1,195,7.5 K,Route,0,2,1,200,7.7 K,RedBert,1,5,1,34,5.4 K
48,mid,PNG,['infernal'],18.7 K,0,0,0,3,Wizer,0,0,1,109,4.0 K,CarioK,2,1,0,66,4.0 K,dyNquedo,0,1,2,119,4.3 K,TitaN,1,2,1,77,3.6 K,Kuri,0,1,2,19,2.8 K,RED,[],18.8 K,0,0,0,5,fNb,0,1,0,96,3.6 K,Aegis,1,1,3,60,3.6 K,Grevthar,4,0,1,91,5.0 K,Brance,0,1,5,90,3.8 K,JoJo,0,0,5,17,2.8 K
49,mid,FUR,[],35.2 K,0,0,2,5,Destroy,0,1,1,179,7.6 K,Mir,2,2,2,138,7.0 K,Tutsz,0,1,0,195,7.2 K,Ayu,3,0,1,209,8.7 K,zay,0,1,4,23,4.8 K,FX,"['hextech', 'infernal', 'mountain']",34.5 K,0,0,2,5,Kiari,0,2,2,173,6.7 K,sting,0,0,4,120,6.2 K,Fuuu,3,0,1,212,9.1 K,Kojima,2,1,2,194,7.9 K,scamber,0,2,4,26,4.6 K
5,mid,LLL,['mountain'],38.2 K,0,0,5,6,Robo,1,1,1,185,8.1 K,Croc,1,0,3,138,7.8 K,tinowns,2,0,2,200,8.7 K,Route,1,0,1,186,7.9 K,RedBert,1,0,3,37,5.7 K,KBM,"['hextech', 'chemtech']",33.4 K,0,0,3,1,Lonely,0,2,1,190,7.2 K,Malrang,0,1,1,127,6.3 K,Hauz,1,2,0,187,8.1 K,Netuno,0,1,1,196,7.1 K,Ceos,0,0,1,24,4.6 K
50,mid,ITZ,"['hextech', 'ocean']",23.6 K,0,0,0,1,Tay,0,0,0,133,5.4 K,Yampi,0,0,0,100,4.4 K,Aithusa,1,0,0,124,5.1 K,NinjaKiwi,0,0,1,142,5.2 K,Damage,0,0,1,13,3.5 K,LBR,[],23.4 K,0,0,0,0,Makes,0,0,0,143,5.2 K,Drakehero,0,0,0,113,4.8 K,Pilot,0,1,0,138,4.8 K,micaO,0,0,0,143,5.1 K,Cavalo,0,0,0,25,3.4 K
51,mid,LBR,['chemtech'],31.7 K,0,0,1,3,Makes,0,0,1,184,7.3 K,Drakehero,0,1,2,139,6.0 K,Pilot,2,0,1,182,7.3 K,micaO,0,1,0,151,6.1 K,Cavalo,1,0,2,34,5.0 K,FUR,"['hextech', 'mountain']",31.3 K,0,0,3,2,xyno,0,0,0,162,6.3 K,stiner,1,1,0,117,5.6 K,Tutsz,0,1,1,180,6.5 K,Ayu,1,0,0,201,8.7 K,zay,0,1,1,26,4.1 K
52,mid,RED,"['cloud', 'infernal']",40.2 K,0,0,3,8,fNb,2,1,4,179,9.0 K,Aegis,1,1,4,164,7.7 K,Grevthar,1,0,6,180,8.1 K,Brance,4,1,2,214,10.1 K,JoJo,0,1,5,22,5.3 K,ITZ,"['infernal', 'mountain']",36.3 K,0,0,1,4,Tay,0,1,2,182,7.2 K,Yampi,1,3,2,150,7.4 K,Aithusa,2,1,0,190,8.5 K,NinjaKiwi,1,1,3,200,8.0 K,Damage,0,2,4,29,5.1 K
53,mid,FX,"['chemtech', 'cloud']",27.9 K,0,0,1,2,Kiari,0,1,2,158,6.4 K,sting,0,1,1,111,4.9 K,Fuuu,1,1,0,153,6.0 K,Kojima,1,0,1,168,7.0 K,scamber,0,1,2,27,3.6 K,LOS,[],28.1 K,0,0,1,4,SuperCleber,2,0,0,159,6.3 K,Seize,1,0,2,106,5.6 K,Envy,1,1,3,163,6.6 K,Celo,0,0,1,146,5.4 K,Kabbie,0,1,3,27,4.0 K
54,mid,VKS,"['ocean', 'hextech']",34.3 K,0,0,2,10,Guigo,4,2,1,184,8.3 K,Disamis,2,1,7,115,6.6 K,Leleko,3,1,5,160,7.3 K,Smiley,1,1,4,186,7.2 K,ProDelta,0,0,6,24,4.8 K,KBM,[],29.2 K,0,0,0,5,Lonely,2,0,2,155,7.2 K,Malrang,1,3,2,113,5.8 K,Hauz,1,3,2,140,5.9 K,Netuno,0,2,2,161,5.9 K,Ceos,1,2,2,24,4.4 K
55,mid,LLL,"['infernal', 'mountain']",37.2 K,0,0,2,9,Robo,1,0,1,178,8.2 K,Croc,1,2,5,116,6.5 K,tinowns,0,1,7,198,7.5 K,Route,7,0,2,191,9.9 K,RedBert,0,1,8,36,5.2 K,PNG,['hextech'],34.8 K,0,0,2,4,Wizer,0,1,2,177,7.0 K,CarioK,1,2,3,133,6.9 K,dyNquedo,0,2,4,207,7.9 K,TitaN,3,2,1,199,8.3 K,Kuri,0,2,2,37,4.7 K
56,mid,FUR,['cloud'],43.5 K,0,0,2,9,xyno,3,2,3,214,9.6 K,stiner,0,1,6,137,7.7 K,Tutsz,0,1,4,228,8.8 K,Ayu,3,0,4,231,10.3 K,zay,3,1,4,44,7.1 K,PNG,"['infernal', 'infernal', 'mountain']",42.3 K,0,0,3,5,Wizer,1,2,3,230,10.1 K,CarioK,2,1,2,151,8.3 K,dyNquedo,0,3,3,208,8.7 K,TitaN,2,2,2,241,9.7 K,Kuri,0,1,3,30,5.6 K
57,mid,LBR,[],34.0 K,0,0,2,2,Makes,0,1,0,187,7.2 K,Drakehero,0,1,1,148,6.5 K,Pilot,0,1,1,194,7.3 K,micaO,1,2,1,203,7.8 K,Cavalo,1,3,1,35,5.2 K,LLL,"['infernal', 'ocean', 'cloud']",37.1 K,0,0,3,8,Robo,1,0,0,200,8.1 K,Croc,1,0,5,128,6.6 K,tinowns,1,0,4,203,8.1 K,Route,4,0,2,196,8.8 K,RedBert,1,2,6,33,5.4 K
58,mid,ITZ,[],26.5 K,0,0,0,3,Tay,2,2,0,125,5.9 K,Yampi,1,1,1,100,5.1 K,Aithusa,0,4,2,127,5.4 K,NinjaKiwi,0,1,2,155,6.1 K,Damage,0,3,2,21,3.9 K,VKS,"['chemtech', 'mountain']",33.3 K,0,0,2,11,Guigo,6,1,2,146,8.7 K,Disamis,2,1,9,103,6.2 K,Leleko,2,1,6,165,7.1 K,Smiley,1,0,4,171,6.9 K,ProDelta,0,0,6,24,4.4 K
59,mid,LOS,[],2.5 K,0,0,0,0,SuperCleber,0,0,0,0,500,Seize,0,0,0,0,500,Envy,0,0,0,0,500,Celo,0,0,0,0,500,Kabbie,0,0,0,0,500,RED,[],2.5 K,0,0,0,0,fNb,0,0,0,0,500,Aegis,0,0,0,0,500,Grevthar,0,0,0,0,500,Brance,0,0,0,0,500,JoJo,0,0,0,0,500
6,mid,PNG,[],27.3 K,0,0,0,10,Wizer,2,0,7,117,5.7 K,CarioK,3,1,4,89,5.8 K,dyNquedo,2,0,6,132,6.0 K,TitaN,3,3,3,120,5.9 K,Kuri,0,0,6,25,4.0 K,LLL,"['chemtech', 'cloud']",24.0 K,0,0,0,4,Robo,0,4,1,107,4.5 K,Croc,1,3,0,103,4.9 K,tinowns,1,1,1,141,5.5 K,Route,1,0,1,120,5.1 K,RedBert,1,2,2,21,4.0 K
60,mid,KBM,"['cloud', 'chemtech']",40.8 K,0,0,3,7,Lonely,2,0,4,220,9.1 K,Malrang,1,0,3,132,7.3 K,Hauz,3,1,3,210,10.0 K,Netuno,1,1,4,231,9.0 K,Ceos,0,3,4,38,5.5 K,FX,"['mountain', 'mountain']",38.8 K,0,0,1,5,Kiari,0,1,2,204,7.8 K,sting,1,2,1,145,7.5 K,Fuuu,1,2,1,226,8.8 K,Kojima,2,1,2,209,8.9 K,scamber,1,1,4,24,5.8 K
61,mid,LLL,[],7.3 K,0,0,0,2,Robo,0,0,0,26,1.3 K,Croc,1,0,1,27,2.0 K,tinowns,0,0,0,28,1.4 K,Route,1,0,1,10,1.4 K,RedBert,0,0,1,13,1.1 K,FUR,[],6.5 K,0,0,0,0,xyno,0,0,0,28,1.4 K,stiner,0,0,0,27,1.4 K,Tutsz,0,0,0,32,1.5 K,Ayu,0,1,0,19,1.2 K,zay,0,1,0,1,1.0 K
62,mid,VKS,['infernal'],32.3 K,0,0,1,3,Guigo,0,0,1,201,7.4 K,Disamis,1,1,1,104,5.7 K,Leleko,1,0,1,203,7.6 K,Smiley,1,2,1,177,6.9 K,ProDelta,0,1,3,22,4.8 K,FX,"['mountain', 'hextech']",30.4 K,0,0,0,4,Kiari,0,0,0,179,6.6 K,sting,0,2,2,105,5.3 K,Fuuu,2,0,0,197,7.1 K,Kojima,1,0,2,164,6.8 K,scamber,1,1,2,19,4.6 K
63,mid,RED,['chemtech'],25.6 K,0,0,0,5,fNb,1,0,2,153,6.0 K,Aegis,0,0,3,100,4.7 K,Grevthar,2,0,2,135,5.5 K,Brance,1,1,0,139,5.3 K,JoJo,1,0,3,25,4.0 K,KBM,['cloud'],25.1 K,0,0,0,1,Lonely,0,2,0,147,5.5 K,Malrang,0,2,1,101,4.6 K,Hauz,0,0,0,165,5.6 K,Netuno,0,0,1,161,5.5 K,Ceos,1,1,0,30,3.8 K
64,mid,PNG,[],39.5 K,0,0,2,9,Wizer,2,1,2,215,8.4 K,CarioK,3,0,2,141,7.9 K,dyNquedo,3,1,2,219,9.4 K,TitaN,1,2,7,23,6.8 K,Kuri,0,1,3,164,7.0 K,LBR,"['mountain', 'cloud', 'ocean']",39.1 K,0,1,2,5,Makes,2,1,1,202,8.8 K,Drakehero,0,0,3,167,7.3 K,Pilot,1,2,2,206,8.8 K,micaO,0,2,1,205,8.2 K,Cavalo,2,4,1,29,5.9 K
65,mid,ITZ,"['ocean', 'cloud']",38.9 K,0,1,4,3,Tay,0,2,2,164,8.4 K,Yampi,0,2,2,132,6.9 K,Aithusa,2,3,1,192,9.3 K,NinjaKiwi,0,2,1,222,9.0 K,Damage,1,2,1,26,5.3 K,LOS,['infernal'],42.0 K,0,0,4,11,SuperCleber,5,2,5,201,10.7 K,Seize,3,0,3,163,8.2 K,Envy,2,1,8,199,8.8 K,Celo,0,0,11,56,6.4 K,Kabbie,1,0,6,184,7.9 K
66,mid,FX,[],14.7 K,0,0,0,2,Kiari,0,0,0,72,2.9 K,sting,1,1,1,58,3.2 K,Fuuu,0,0,2,79,3.2 K,Kojima,1,0,1,72,3.3 K,scamber,0,0,2,19,2.2 K,LLL,['infernal'],13.9 K,0,0,0,1,Robo,1,0,0,80,3.2 K,Croc,0,1,0,58,2.7 K,tinowns,0,0,0,75,2.9 K,Route,0,0,0,25,2.4 K,RedBert,0,1,0,57,2.7 K
67,mid,LOS,[],33.7 K,0,0,2,2,SuperCleber,0,1,1,207,8.5 K,Seize,0,0,2,121,5.9 K,Envy,0,0,0,188,7.1 K,Celo,1,0,0,190,7.4 K,Kabbie,1,0,1,32,4.8 K,PNG,"['cloud', 'infernal', 'mountain']",33.6 K,0,0,2,1,Wizer,1,1,0,176,7.2 K,CarioK,0,0,1,133,6.0 K,dyNquedo,0,0,0,215,7.7 K,TitaN,0,1,0,232,8.0 K,Kuri,0,0,0,30,4.7 K
68,mid,FUR,"['mountain', 'hextech', 'cloud']",46.9 K,0,0,3,8,xyno,1,1,2,253,10.2 K,stiner,1,3,7,175,9.2 K,Tutsz,3,1,5,228,10.6 K,Ayu,1,1,1,230,9.5 K,zay,2,1,5,43,7.4 K,ITZ,['cloud'],47.4 K,0,1,4,7,Tay,2,0,2,226,10.5 K,Yampi,0,3,4,153,8.3 K,Aithusa,2,1,4,222,10.6 K,NinjaKiwi,2,0,2,253,11.0 K,Damage,1,4,5,43,6.9 K
69,mid,KBM,['chemtech'],46.2 K,0,0,2,4,Lonely,0,1,2,274,10.9 K,Malrang,1,2,2,161,8.5 K,Hauz,0,0,4,234,9.4 K,Netuno,2,1,1,278,11.1 K,Ceos,1,0,3,30,6.3 K,LBR,"['chemtech', 'ocean', 'hextech']",48.8 K,0,1,2,4,Makes,0,1,3,232,9.3 K,Drakehero,1,1,3,249,10.3 K,Pilot,2,0,2,297,11.6 K,micaO,0,2,4,54,7.9 K,Cavalo,1,0,3,224,9.8 K
7,mid,FUR,"['hextech', 'cloud', 'chemtech']",43.9 K,0,0,5,15,Destroy,1,1,2,180,7.9 K,Mir,2,3,8,127,7.8 K,Tutsz,1,1,6,204,9.7 K,Ayu,6,0,4,201,10.1 K,zay,5,0,8,31,8.3 K,LBR,[],35.8 K,0,0,1,5,Makes,0,2,0,201,7.4 K,Drakehero,2,4,2,152,7.8 K,Pilot,3,0,2,181,8.5 K,micaO,0,4,1,172,6.8 K,Cavalo,0,5,4,30,5.3 K
70,mid,RED,[],11.4 K,0,0,0,2,fNb,2,0,0,45,2.8 K,Aegis,0,0,1,40,2.2 K,Grevthar,0,0,0,52,2.3 K,Brance,0,0,0,64,2.5 K,JoJo,0,0,0,13,1.7 K,VKS,[],10.9 K,0,0,0,0,Guigo,0,1,0,46,2.1 K,Disamis,0,1,0,41,2.2 K,Leleko,0,0,0,65,2.4 K,Smiley,0,0,0,70,2.5 K,ProDelta,0,0,0,7,1.6 K
71,mid,FX,"['hextech', 'ocean', 'ocean']",56.1 K,0,1,6,6,Kiari,2,0,2,283,12.9 K,sting,0,1,3,232,10.8 K,Fuuu,1,2,2,246,11.6 K,Kojima,2,1,1,267,13.1 K,scamber,1,2,2,25,7.6 K,RED,"['ocean', 'ocean', 'infernal']",55.6 K,0,1,4,6,fNb,2,1,1,296,12.1 K,Aegis,0,1,5,200,10.1 K,Grevthar,4,1,1,279,13.1 K,Brance,0,2,4,302,12.8 K,JoJo,0,1,5,32,7.5 K
72,mid,FUR,"['chemtech', 'mountain']",20.4 K,0,0,0,1,xyno,0,2,0,89,3.8 K,stiner,0,1,1,87,4.0 K,Tutsz,1,0,0,130,5.0 K,Ayu,0,0,1,131,4.8 K,uZent,0,1,1,21,3.0 K,LOS,[],22.2 K,0,0,0,4,SuperCleber,3,0,1,128,5.8 K,Seize,0,1,2,90,4.2 K,Envy,1,0,1,138,5.1 K,Celo,0,0,1,98,4.0 K,Kabbie,0,0,2,20,3.2 K
73,mid,LBR,"['chemtech', 'chemtech']",54.5 K,0,1,3,23,Makes,7,5,7,206,13.1 K,Drakehero,4,1,15,180,11.0 K,Pilot,7,2,9,239,12.4 K,micaO,4,3,11,176,10.5 K,Cavalo,1,5,15,31,7.5 K,VKS,"['chemtech', 'infernal', 'mountain']",52.3 K,0,0,3,16,Guigo,6,8,5,205,11.3 K,Disamis,4,4,8,167,10.5 K,Leleko,1,4,8,222,9.5 K,Smiley,3,3,7,261,12.1 K,ProDelta,2,4,9,53,8.9 K
74,mid,LLL,"['chemtech', 'cloud']",45.6 K,0,1,3,10,Robo,1,2,4,231,10.1 K,Croc,3,3,4,139,8.8 K,tinowns,4,0,2,237,10.6 K,Route,1,0,5,59,7.6 K,RedBert,1,4,4,176,8.5 K,ITZ,"['infernal', 'infernal']",44.0 K,0,0,2,9,Tay,2,2,2,235,10.3 K,Yampi,0,3,5,142,7.4 K,Aithusa,2,2,4,231,9.8 K,NinjaKiwi,5,3,2,230,10.8 K,Damage,0,0,6,25,5.6 K
75,mid,PNG,[],34.4 K,0,0,1,2,Wizer,0,1,0,203,7.4 K,CarioK,1,2,0,139,6.6 K,dyNquedo,0,0,2,180,7.4 K,TitaN,1,1,0,189,8.2 K,Kuri,0,0,1,38,4.7 K,KBM,"['chemtech', 'hextech', 'infernal']",33.2 K,0,0,0,4,Lonely,0,0,2,201,7.3 K,Malrang,1,0,3,124,6.2 K,Hauz,1,2,3,178,7.2 K,Netuno,2,0,2,181,7.8 K,Ceos,0,0,4,26,4.7 K
76,mid,ITZ,"['cloud', 'ocean']",24.8 K,0,0,0,5,Tay,0,0,0,137,4.8 K,Yampi,2,0,2,96,5.0 K,Aithusa,0,0,3,132,5.2 K,NinjaKiwi,3,1,2,127,6.2 K,Damage,0,0,5,22,3.6 K,KBM,[],24.1 K,0,0,0,1,Lonely,0,0,0,144,5.8 K,Malrang,0,0,1,104,4.6 K,Hauz,1,1,0,132,5.5 K,Netuno,0,3,1,31,3.8 K,Ceos,0,1,1,114,4.5 K
77,mid,PNG,['ocean'],31.4 K,0,0,1,4,Wizer,0,2,1,135,5.5 K,CarioK,0,6,3,120,5.9 K,dyNquedo,3,2,0,157,7.3 K,TitaN,1,0,1,208,8.2 K,Kuri,0,1,2,26,4.5 K,FX,"['cloud', 'chemtech']",37.4 K,0,0,3,11,Kiari,2,0,3,181,8.4 K,sting,3,1,5,130,7.5 K,Fuuu,2,1,4,186,7.8 K,Kojima,3,1,0,202,8.3 K,scamber,1,1,8,19,5.5 K
78,mid,LOS,"['hextech', 'mountain']",36.9 K,0,0,4,8,SuperCleber,1,0,1,202,8.2 K,Seize,2,0,4,125,7.0 K,Envy,3,0,1,186,8.1 K,Celo,2,2,3,189,8.0 K,Kabbie,0,0,7,23,5.6 K,LBR,['ocean'],31.2 K,0,0,1,2,Makes,0,2,1,164,6.5 K,Drakehero,1,0,0,156,6.8 K,Pilot,0,2,1,179,6.8 K,micaO,1,0,1,154,6.6 K,Cavalo,0,4,1,30,4.5 K
79,mid,RED,"['hextech', 'hextech']",50.5 K,0,0,2,9,fNb,3,2,3,257,11.1 K,Aegis,1,6,6,190,9.7 K,Grevthar,3,0,5,248,11.2 K,Brance,2,0,3,287,11.9 K,JoJo,0,1,6,27,6.6 K,LLL,"['hextech', 'infernal', 'cloud']",51.2 K,0,0,2,9,Robo,4,4,1,274,11.4 K,Croc,1,2,7,160,9.1 K,tinowns,1,0,3,284,11.2 K,Route,3,1,2,297,12.8 K,RedBert,0,2,7,20,6.6 K
8,mid,KBM,"['mountain', 'infernal']",34.1 K,0,0,3,7,Lonely,0,4,2,134,6.1 K,Malrang,3,0,2,135,7.6 K,Hauz,3,1,2,167,7.6 K,Netuno,1,1,2,183,7.8 K,Ceos,0,0,4,24,4.9 K,VKS,['cloud'],33.1 K,0,0,1,6,Guigo,3,1,2,175,8.2 K,Disamis,0,1,4,117,5.9 K,Toucouille,1,1,3,160,6.7 K,Smiley,1,1,2,182,7.3 K,ProDelta,1,3,3,33,5.1 K
80,mid,VKS,[],21.3 K,0,0,0,1,Guigo,0,1,0,108,4.3 K,Disamis,0,1,1,89,4.2 K,Leleko,0,2,0,134,4.8 K,Smiley,1,0,0,125,4.9 K,ProDelta,0,0,1,24,3.2 K,FUR,['hextech'],23.8 K,0,0,0,4,xyno,0,0,2,119,5.4 K,stiner,2,0,1,85,4.7 K,Tutsz,2,0,2,127,5.6 K,Ayu,0,0,0,135,5.0 K,uZent,0,1,0,25,3.2 K
81,mid,ITZ,"['chemtech', 'hextech', 'infernal', 'infernal']",42.8 K,0,0,3,9,Tay,2,2,1,208,9.0 K,Yampi,2,1,5,158,8.3 K,Aithusa,4,0,3,181,9.0 K,NinjaKiwi,1,0,8,51,7.8 K,Damage,0,1,7,202,8.7 K,FX,[],41.6 K,0,0,3,4,Kiari,2,2,0,214,9.0 K,sting,0,1,2,165,8.1 K,Fuuu,1,0,1,236,9.5 K,Kojima,0,2,1,240,9.3 K,scamber,1,4,0,18,5.8 K
82,mid,VKS,"['chemtech', 'mountain']",37.3 K,0,0,3,6,Guigo,1,0,1,208,8.4 K,Disamis,2,2,2,142,7.0 K,Leleko,0,0,4,219,7.9 K,Smiley,3,0,2,203,8.9 K,ProDelta,0,1,4,38,5.1 K,PNG,[],33.5 K,0,0,2,3,Wizer,0,1,0,167,6.6 K,CarioK,0,3,1,145,6.7 K,dyNquedo,2,0,0,195,8.0 K,TitaN,1,1,0,201,7.4 K,Kuri,0,1,2,33,4.8 K
83,mid,KBM,['ocean'],31.4 K,0,0,2,8,Lonely,7,0,0,161,9.0 K,Malrang,0,2,1,98,5.1 K,Hauz,1,1,0,163,7.2 K,Netuno,0,1,0,165,6.1 K,Ceos,0,0,0,35,4.1 K,FUR,['infernal'],28.7 K,0,0,1,4,xyno,1,5,0,116,5.1 K,stiner,0,2,4,92,4.9 K,Tutsz,1,0,3,177,6.7 K,Ayu,2,1,2,188,7.8 K,zay,0,0,4,22,4.1 K
84,mid,LLL,"['mountain', 'chemtech']",35.8 K,0,0,2,10,Robo,3,2,2,171,7.4 K,Croc,2,2,6,120,7.4 K,tinowns,2,0,6,190,8.4 K,Route,3,1,3,186,8.0 K,RedBert,0,1,7,26,4.7 K,LOS,[],33.0 K,0,0,1,6,SuperCleber,2,1,1,186,7.9 K,Seize,1,4,3,113,6.3 K,Envy,1,4,5,175,7.2 K,Celo,1,1,1,174,6.9 K,Kabbie,1,0,3,32,4.7 K
85,mid,LBR,[],30.3 K,0,0,1,1,Makes,1,1,0,173,7.1 K,Drakehero,0,1,1,112,5.8 K,Pilot,0,0,0,199,7.2 K,micaO,0,5,0,144,5.9 K,Cavalo,0,2,1,20,4.3 K,RED,"['cloud', 'mountain']",35.2 K,0,0,3,9,fNb,1,0,0,153,6.7 K,Aegis,3,0,4,105,6.6 K,Grevthar,2,1,2,172,7.4 K,Brance,3,0,5,211,9.6 K,JoJo,0,0,7,21,4.9 K
86,mid,PNG,['ocean'],47.0 K,0,0,4,10,Wizer,4,1,1,245,12.0 K,CarioK,0,4,8,137,7.9 K,dyNquedo,4,3,2,239,10.4 K,TitaN,2,3,4,233,10.4 K,Kuri,0,1,6,46,6.3 K,ITZ,"['ocean', 'hextech', 'chemtech']",48.3 K,0,1,4,12,Tay,3,0,3,255,11.3 K,Yampi,2,2,6,132,8.2 K,Aithusa,4,1,6,246,11.2 K,NinjaKiwi,2,3,7,237,10.8 K,Damage,1,4,11,29,6.9 K
87,mid,FX,"['hextech', 'infernal', 'cloud']",38.1 K,0,0,2,8,Kiari,0,0,1,186,7.1 K,sting,3,0,2,129,7.3 K,Fuuu,1,1,3,201,8.1 K,Kojima,4,0,4,215,10.2 K,scamber,0,3,8,16,5.5 K,LBR,[],36.3 K,0,0,2,4,Makes,0,1,1,200,7.9 K,Drakehero,1,0,0,173,7.4 K,Pilot,2,1,1,214,8.7 K,micaO,1,2,0,179,7.3 K,Cavalo,0,4,2,32,5.0 K
88,mid,FUR,[],33.8 K,0,0,2,5,xyno,2,3,2,163,7.2 K,stiner,2,2,2,101,6.3 K,Tutsz,1,1,3,217,8.6 K,Ayu,0,2,2,198,7.1 K,zay,0,0,3,18,4.6 K,RED,"['mountain', 'ocean']",36.5 K,0,0,4,8,fNb,2,1,2,215,8.9 K,Aegis,2,3,4,139,7.7 K,Grevthar,0,1,6,146,6.5 K,Brance,4,0,3,184,8.7 K,JoJo,0,0,6,20,4.7 K
89,mid,KBM,"['hextech', 'chemtech']",42.1 K,0,0,3,1,Lonely,0,1,0,225,9.0 K,Malrang,0,1,1,138,7.1 K,Hauz,0,2,1,260,9.9 K,Netuno,1,0,0,269,10.5 K,Ceos,0,2,1,42,5.6 K,LOS,"['infernal', 'infernal']",47.6 K,0,1,4,6,SuperCleber,2,0,1,267,10.8 K,Seize,1,0,5,138,8.2 K,Envy,0,1,5,260,10.6 K,Celo,3,0,3,284,12.0 K,Kabbie,0,0,5,34,6.0 K
